一店的,1565241755491528,国权路店,41555088746496,上海吉野家快餐有限公司,1565241776622145,B9,国权路店  上海,吉野家（国权路店）,B9,4497,上海
一店的,1565241755491528,国权路店,41555034257408,串烧秘烤,1565241776734504,C5,国权路店  上海,串烧秘烤-国权路店,C5,4496,上海
一店的,1565241755634124,淮海东路店,41555089113088,功夫煲仔饭,1565241776977281,A8,淮海东路一店 上海,功夫煲仔饭-淮海东路店,A8,4139,上海
一店的,1565241755634124,淮海东路店,43491785181184,窑鸡王（加盟-周汉）,1565241776999478,A9,淮海东路一店 上海,窑鸡王-淮海东路店,A9,5319,上海
一店的,1565241755634124,淮海东路店,43495429302272,FISHEYE鱼眼咖啡,1565241777022886,A10,淮海东路一店 上海,鱼眼咖啡-淮海东路店,A10,4144,上海
一店的,1565241755717343,江宁路店,41555025702912,中街1946,1565241777244191,A7,江宁路1店 上海,舌尖闽味屿园沙茶面-江宁路店,A7,5388,上海
一店的,1565241755717343,江宁路店,41555026085888,曼玲粥店,1565241777318541,B5,江宁路1店 上海,曼玲粥铺（江宁路店）,B5,4212,上海
一店的,1565241755717343,江宁路店,41555031566337,扬州排骨,1565241777339326,B6,江宁路1店 上海,扬州排骨（江宁路店）,B6,4361,上海
一店的,1565241755717343,江宁路店,41555088513024,晨曦炖品,1565241777436872,C5,江宁路1店 上海,晨曦炖品（江宁路店）,C5,4217,上海
一店的,1565241755717343,江宁路店,41555089614848,82年叫花鸡,1565241777555484,C11,江宁路1店 上海,82年叫花鸡（江宁路店）,C11,5227,上海
一店的,1565241755384308,国安路店,41555089889280,浏阳蒸菜,1565241778273566,A2,国安路店 上海,浏阳蒸菜-国安路店,A2,5689,上海
一店的,1565241755384308,国安路店,41555089946624,客口鲜捞粉,1565241778315346,A5,国安路店 上海,客口鲜捞粉-国安路店,A5,5438,上海
一店的,1565241755384308,国安路店,41555031584768,法恩健康煮义·色拉烩饭意面,1565241778439590,B1,国安路店 上海,法恩健康煮义·色拉烩饭意面,B1,5690,上海
一店的,1565241755384308,国安路店,41555090110464,今晚吃鸡,1565241778462434,B2,国安路店 上海,今晚吃鸡-国安路店,B2,5439,上海
一店的,1565241755384308,国安路店,41555037319169,饿熊便当,1565241778482866,B3,国安路店 上海,饿熊便当-国安路店,B3,5441,上海
一店的,1565241755384308,国安路店,41555090235392,和番丼饭,1565241778662956,B12,国安路店 上海,和番丼饭-国安路店,B12,5443,上海
一店的,1565241755384308,国安路店,41555090259968,荨萫·椒麻鸡米饭,1565241778682222,B13,国安路店 上海,荨萫·椒麻鸡米饭-国安路店,B13,5446,上海
一店的,1565241755384308,国安路店,43491786229761,荷香细语（滕生-个体）,1565241778745776,B16,国安路店 上海,荷香细语-国安路店,B16,5691,上海
一店的,1565241755678564,淮海东路二店,41555026266112,戴索轻食,1565241778764637,A1,淮海东路二店   上海,戴索轻食-淮海东路二店,A1,4136,上海
一店的,1565241755678564,淮海东路二店,43495429931008,广记小馆,1565241778849666,A6,淮海东路二店   上海,广记小馆-淮海东路二店,A6,5381,上海
一店的,1565241755678564,淮海东路二店,41555090413568,我呀便当,1565241778888911,A8,淮海东路二店   上海,我呀便当-淮海东路二店,A8,4166,上海
一店的,1565241755678564,淮海东路二店,43495430006784,pupu扑扑轻食粥,1565241778925293,A10,淮海东路二店   上海,pupu扑扑轻食粥-淮海东路二店,A10,5705,上海
