北京,朝阳路红星美凯龙,张秀梅烤肉拌饭(第九档口–太谷食街美食城店),快餐便当,2676,19,50844.0,979.0
北京,朝阳路红星美凯龙,我㸆鸡块烧饭（第2档口+定福庄美食城店）,快餐便当,2334,20,46680.0,953.0
北京,朝阳路红星美凯龙,南城香(饭香串香馄饨香-定福庄店),快餐便当,2028,23,46644.0,990.0
北京,朝阳路红星美凯龙,叫了个炸鸡(传媒大学店),炸鸡炸串,1847,25,46175.0,371.0
北京,朝阳路红星美凯龙,龙记桂林米粉,米粉面馆,1640,26,42640.0,700.0
北京,朝阳路红星美凯龙,京城板面,米粉面馆,2182,19,41458.0,414.0
北京,朝阳路红星美凯龙,麻辣鸡架（第7档口＋定福庄美食城店）,特色小吃,2233,18,40194.0,953.0
北京,朝阳路红星美凯龙,米先生黯然销魂饭（青年路店）,快餐便当,2078,19,39482.0,310.0
北京,朝阳路红星美凯龙,木屋烧烤,龙虾烧烤,927,42,38934.0,343.0
北京,朝阳路红星美凯龙,木屋炭烤,龙虾烧烤,927,41,38007.0,343.0
北京,朝阳路红星美凯龙,达美乐比萨（朝阳路卜蜂莲花店）,意面披萨,1041,35,36435.0,989.0
北京,朝阳路红星美凯龙,贡茶(定福庄店）,甜品饮品,3561,10,35610.0,954.0
北京,朝阳路红星美凯龙,庆丰包子铺（民航店）,包子粥店,1465,24,35160.0,804.0
北京,朝阳路红星美凯龙,玉林烤鸭（定福庄店）,特色小吃,624,55,34320.0,695.0
北京,朝阳路红星美凯龙,芈夫人煎饼烤冷面,特色小吃,2797,12,33564.0,338.0
北京,朝阳路红星美凯龙,哈哈镜（传媒大学店）,超市便利,440,76,33440.0,865.0
北京,朝阳路红星美凯龙,金姨家朝鲜风味,韩式料理,1136,28,31808.0,376.0
北京,朝阳路红星美凯龙,贡茶（民航总院店）,甜品饮品,3943,8,31544.0,838.0
北京,朝阳路红星美凯龙,金姨家朝鲜风味,韩式料理,1154,27,31158.0,397.0
北京,朝阳路红星美凯龙,甲乙饼（朝阳路店）,夹馍饼类,1229,25,30725.0,951.0
北京,朝阳路红星美凯龙,渝都小厨,川湘菜,1138,26,29588.0,73.0
北京,朝阳路红星美凯龙,星巴克咖啡代购(花园闸路商圈店),甜品饮品,725,40,29000.0,250.0
北京,朝阳路红星美凯龙,赛百味（东亿国际店）,快餐便当,1253,23,28819.0,371.0
北京,朝阳路红星美凯龙,小白家章鱼烧拉面(传媒大学店),米粉面馆,1398,20,27960.0,399.0
北京,朝阳路红星美凯龙,魏记羊汤馆,暖胃粉丝汤,1295,21,27195.0,355.0
北京,朝阳路红星美凯龙,吉祥馄饨·烧麦(朝阳财满街店),饺子馄饨,1146,23,26358.0,517.0
北京,朝阳路红星美凯龙,望京小腰烧烤（高碑店）,龙虾烧烤,663,39,25857.0,479.0
北京,朝阳路红星美凯龙,山西手工水饺、刀削面（第十二档口–太谷食街美食城店）,饺子馄饨,1422,18,25596.0,974.0
北京,朝阳路红星美凯龙,贡茶（传媒大学店）,甜品饮品,2305,11,25355.0,859.0
北京,朝阳路红星美凯龙,人民公社大食堂（朝阳路店）,快餐便当,1012,25,25300.0,189.0
北京,朝阳路红星美凯龙,1点点（民航总院店）,甜品饮品,1449,17,24633.0,828.0
北京,朝阳路红星美凯龙,四筒炒饭·轻食（大黄庄店）,快餐便当,1374,17,23358.0,396.0
北京,车公庄,南京大牌档(西直门凯德店),地方菜系,5832,35,204120.0,949.0
北京,车公庄,仔皇煲煲仔饭（西直门店）,快餐便当,5525,30,165750.0,941.0
北京,车公庄,奈雪の茶（北京西直门凯德店）,甜品饮品,5209,31,161479.0,880.0
北京,车公庄,川成元·麻辣香锅（西直门店）,香锅干锅,3191,48,153168.0,908.0
北京,车公庄,张亮麻辣烫（官园店）,麻辣烫冒菜,9942,15,149130.0,938.0
北京,车公庄,麦当劳麦乐送（北京展览路店）,汉堡薯条,3874,36,139464.0,61.0
北京,车公庄,真功夫（北京动物园）,快餐便当,4337,32,138784.0,850.0
北京,车公庄,汉堡王(西直门凯德19575店）,汉堡薯条,3775,35,132125.0,925.0
